Category_ID,Visitors,Reg Customers,Purchasing Customers,Regd Purchasing Customers,Repeat customers,Sales,Valid Transactions,Packet Size
78,1247,852,661,555,272,324459,1088,298.2159926
78,1149,821,570,473,251,344421,1064,323.7039474
78,490,220,0,0,0,0,0,0
78,1341,1028,743,587,241,480704,780,616.2871795
78,1264,933,810,737,369,468027,1348,347.2010386
78,711,496,330,254,81,241638,399,605.6090226
78,550,171,0,0,0,0,0,0
78,407,170,0,0,0,0,0,0
78,1063,731,508,396,143,277893,751,370.0306258
78,355,128,0,0,0,0,0,0
78,969,666,509,366,180,243230,578,420.8131488
78,1161,820,534,529,233,185656,847,219.1924439
78,726,500,289,251,146,154324,449,343.7060134
79,467,140,0,0,0,0,0,0
79,934,621,489,474,232,256760,885,290.1242938
79,906,605,487,482,207,241627,823,293.5929526
79,1019,692,466,405,130,482310,729,661.6049383
79,463,248,0,0,0,0,0,0
79,462,256,0,0,0,0,0,0
79,1318,1034,873,786,369,1024342,1102,929.5299456
79,1166,944,716,558,296,522399,1159,450.732528
79,1007,795,673,592,249,280575,816,343.8419118
79,1257,931,636,553,249,361320,1071,337.3669468
79,955,570,446,433,177,421496,622,677.6463023
79,587,298,0,0,0,0,0,0
79,1033,686,529,428,257,250455,1024,244.5849609
79,901,690,468,379,144,381843,610,625.9721311
79,883,592,471,457,137,434672,753,577.2536521
79,952,727,532,442,132,214414,1033,207.5643756
79,957,723,501,436,235,389151,909,428.1089109
79,877,592,405,365,186,330125,511,646.037182
79,620,277,0,0,0,0,0,0
79,1417,1021,841,673,357,1081140,978,1105.460123
79,1024,817,641,526,310,394130,1073,367.3159366
79,1002,714,586,586,240,513459,841,610.5338882
79,1158,807,622,473,246,727685,1006,723.3449304
79,1113,808,579,504,166,407486,938,434.4200426
79,834,551,409,356,146,251460,499,503.9278557
79,397,175,0,0,0,0,0,0
79,1035,700,513,477,219,384636,530,725.7283019
79,1129,764,507,406,223,152722,729,209.4951989
79,1039,644,471,414,232,378138,932,405.7274678
79,890,674,479,436,218,459872,836,550.0861244
79,1081,758,560,409,221,189717,966,196.3944099
79,1014,686,469,352,204,518336,532,974.3157895
79,444,152,0,0,0,0,0,0
79,1350,975,769,707,241,932085,1150,810.5086957
79,1155,930,668,648,214,675720,840,804.4285714
79,1141,741,580,447,201,612400,623,982.9855538
79,1156,932,635,629,245,311792,1169,266.716852
79,990,752,603,555,200,233376,687,339.7030568
79,899,577,469,380,163,139876,754,185.5119363
79,529,129,0,0,0,0,0,0
79,948,629,515,474,213,450561,873,516.1065292
79,1128,774,501,476,157,124740,912,136.7763158
79,929,573,458,353,109,115124,729,157.920439
79,917,627,458,435,144,124890,912,136.9407895
79,885,680,562,410,176,324088,1035,313.1285024
79,1001,622,413,326,140,185760,683,271.9765739
79,469,223,0,0,0,0,0,0
79,1416,1035,791,736,441,489169,1243,393.5390185
79,1138,892,684,534,320,502312,888,565.6666667
79,1111,847,617,561,168,634724,663,957.3514329
79,1053,734,616,505,293,315468,1028,306.8754864
79,1158,814,559,447,219,360109,911,395.2897914
79,1036,737,491,457,269,151165,964,156.810166
79,633,265,0,0,0,0,0,0
79,1057,734,507,461,221,404775,517,782.9303675
79,993,636,475,399,140,152922,913,167.4939759
79,933,717,449,346,124,226800,605,374.8760331
79,1113,841,545,403,186,461100,574,803.3101045
79,1077,825,550,440,167,305148,1069,285.4518241
79,1044,684,482,342,106,233465,781,298.9308579
79,511,122,0,0,0,0,0,0
79,1277,988,786,778,420,472554,1563,302.3378119
79,1249,874,625,525,189,753865,751,1003.814913
79,1104,792,619,439,189,636417,1160,548.6353448
79,1050,822,643,611,287,416813,1106,376.8652803
79,1014,801,586,557,167,194412,746,260.6058981
79,933,599,399,303,173,148823,797,186.7289837
79,626,243,0,0,0,0,0,0
79,961,700,574,436,249,429065,874,490.9210526
79,904,661,490,466,251,399763,546,732.1666667
79,956,601,471,363,185,338130,634,533.3280757
79,922,662,461,420,180,348777,555,628.427027
79,940,739,517,445,142,207328,906,228.8388521
79,799,592,441,353,127,205300,476,431.302521
79,483,281,0,0,0,0,0,0
79,1336,947,745,641,282,616441,851,724.3725029
79,1171,836,637,561,185,430650,679,634.2415317
79,1111,738,560,521,234,395640,857,461.6569428
79,1029,643,539,377,219,415584,993,418.5135952
79,1004,796,590,472,179,151740,812,186.8719212
79,985,586,428,342,113,369472,652,566.6748466
79,518,218,0,0,0,0,0,0
79,851,649,532,489,152,247052,867,284.9504037
79,1054,704,481,476,190,150384,600,250.64
79,966,698,485,383,130,249984,697,358.6571019
79,980,689,489,347,139,252980,750,337.3066667
79,1067,763,528,380,205,409464,531,771.1186441
79,870,557,427,312,106,449163,732,613.6106557
79,592,205,0,0,0,0,0,0
79,1113,873,726,704,296,857926,1253,684.6975259
79,1254,882,666,480,216,518074,1130,458.4725664
79,1142,877,636,547,295,511728,689,742.7111756
79,1027,770,632,619,341,287776,1047,274.8576886
79,1174,932,646,517,238,590330,1102,535.6896552
79,901,676,450,374,209,225232,708,318.1242938
79,398,178,0,0,0,0,0,0
79,971,726,566,396,238,535838,701,764.3908702
79,1044,681,510,377,189,352794,655,538.6167939
79,1012,778,528,454,154,356208,835,426.5964072
79,989,633,503,357,121,129856,713,182.1262272
79,1132,763,527,469,197,346267,876,395.2819635
79,952,611,420,302,106,132962,467,284.7152034
79,396,167,0,0,0,0,0,0
79,1336,999,788,575,207,266670,1207,220.9362055
79,1222,877,661,588,312,253800,1185,214.1772152
79,1288,920,640,467,196,722974,785,920.9859873
79,1081,858,743,676,237,640926,1270,504.6661417
79,485,122,0,0,0,0,0,0
79,1033,749,612,563,208,569487,689,826.5413643
79,406,174,0,0,0,0,0,0
79,536,277,0,0,0,0,0,0
79,1075,727,557,518,285,287274,593,484.4418212
79,972,650,477,415,149,421668,599,703.9532554
79,974,750,473,412,128,494442,823,600.7800729
79,956,746,514,504,156,291136,1012,287.6837945
79,828,556,412,404,137,176985,693,255.3896104
79,432,183,0,0,0,0,0,0
79,1410,1015,759,759,334,1001266,1114,898.8025135
79,1143,872,701,547,295,749210,1197,625.9064327
79,1305,1049,778,552,265,569808,1004,567.5378486
79,626,243,0,0,0,0,0,0
79,1274,877,670,610,238,641340,972,659.8148148
79,937,606,457,320,154,475278,903,526.3322259
79,559,162,0,0,0,0,0,0
79,1139,877,764,588,241,948300,1443,657.1725572
79,1139,764,625,481,274,505274,888,569.0022523
79,1199,806,588,482,164,197315,1010,195.3613861
79,1040,732,617,617,247,716680,820,874
79,1123,869,643,572,315,456225,711,641.6666667
79,1096,787,501,466,182,297423,906,328.281457
79,638,300,0,0,0,0,0,0
79,968,742,538,430,258,342171,912,375.1875
79,861,612,477,429,185,416016,806,516.1488834
79,976,674,488,361,213,176085,563,312.7619893
79,1093,761,553,520,218,341572,829,412.0289505
79,1066,716,504,459,257,179760,998,180.1202405
79,826,564,459,418,167,188002,814,230.960688
79,389,138,0,0,0,0,0,0
79,1202,821,721,685,336,596810,787,758.3354511
79,1105,752,598,419,176,535304,932,574.360515
79,943,708,544,484,261,307328,957,321.1368861
79,1000,698,598,538,231,180312,1185,152.1620253
79,962,749,580,534,208,318670,671,474.9180328
79,1106,716,427,316,123,141710,644,220.0465839
79,430,102,0,0,0,0,0,0
79,1020,741,572,515,196,561890,844,665.7464455
79,984,739,567,465,205,275130,607,453.261944
79,1098,713,604,471,155,668220,1113,600.3773585
79,527,181,0,0,0,0,0,0
79,1002,770,616,536,289,566632,900,629.5911111
79,901,556,406,333,153,166110,431,385.4060325
79,486,149,0,0,0,0,0,0
79,1459,1076,793,563,175,385151,1534,251.0762712
79,1112,897,657,624,187,231105,818,282.5244499
79,1050,745,602,530,159,600754,1060,566.7490566
79,1071,741,630,592,296,636849,1077,591.3175487
79,1171,929,646,646,329,406708,1141,356.4487292
79,976,652,472,420,231,427770,535,799.5700935
79,516,243,0,0,0,0,0,0
79,459,197,0,0,0,0,0,0
79,1123,812,585,433,229,256608,659,389.3899848
79,1019,702,482,400,124,216727,641,338.1076443
79,950,648,501,421,177,481845,651,740.1612903
79,1147,803,518,414,128,431868,932,463.3776824
79,1023,683,414,397,207,250108,430,581.6465116
79,468,204,0,0,0,0,0,0
79,1216,919,732,527,190,719048,893,805.2049272
79,1060,854,579,423,148,206176,945,218.1756614
79,1219,911,615,597,304,556124,878,633.3986333
79,385,169,0,0,0,0,0,0
79,1066,789,662,655,360,505950,1279,395.5824863
79,900,604,389,389,191,419490,442,949.0723982
79,621,296,0,0,0,0,0,0
79,994,707,595,452,244,211512,1050,201.44
79,1086,714,507,431,198,205457,701,293.0912981
79,910,596,469,347,139,293372,696,421.5114943
79,986,722,442,340,153,428375,504,849.9503968
79,1020,762,534,454,227,351616,710,495.2338028
79,833,633,458,412,140,132693,608,218.2450658
79,511,209,0,0,0,0,0,0
79,1208,873,767,767,376,976048,953,1024.18468
79,1237,873,705,494,266,421629,861,489.6968641
79,1146,884,630,561,258,347048,832,417.125
79,1026,709,600,480,283,549711,829,663.1013269
79,1204,839,576,524,246,264276,1113,237.4447439
79,983,736,442,438,188,188408,569,331.1212654
79,512,133,0,0,0,0,0,0
79,1030,793,530,445,205,549956,705,780.0794326
79,923,718,453,331,188,153254,772,198.515544
79,1091,698,447,331,198,121242,891,136.0740741
79,1136,785,519,472,175,481030,553,869.8553345
79,973,743,515,458,170,244475,818,298.8691932
79,897,553,426,362,199,306560,827,370.6892382
79,406,200,0,0,0,0,0,0
79,1353,979,707,622,218,455126,759,599.6389987
79,1166,780,659,501,150,365634,1301,281.0407379
79,1131,862,609,560,331,372244,1180,315.4610169
79,912,709,601,505,247,510059,886,575.6873589
79,1233,834,555,516,191,437319,963,454.1214953
79,838,584,424,411,214,294828,490,601.6897959
79,448,153,0,0,0,0,0,0
79,1108,827,587,417,229,340992,1160,293.9586207
79,949,566,464,394,201,147963,853,173.4618992
79,892,681,528,475,247,365928,742,493.1644205
79,1114,732,519,477,191,228531,600,380.885
79,1080,796,513,385,192,553176,731,756.7387141
79,1008,739,464,441,181,410784,832,493.7307692
79,379,142,0,0,0,0,0,0
79,1281,970,787,653,314,431050,894,482.1588367
79,1199,909,668,581,198,423225,1173,360.8056266
79,1158,822,592,497,159,279586,745,375.2832215
79,1063,783,672,612,275,756184,952,794.3109244
79,1301,953,657,631,334,813852,706,1152.764873
79,893,593,459,459,211,286272,798,358.7368421
79,507,260,0,0,0,0,0,0
79,1155,871,700,679,251,363078,1171,310.05807
79,1029,774,566,526,195,251256,697,360.482066
79,1091,747,528,528,259,568606,942,603.6157113
79,933,733,560,414,232,480648,566,849.2014134
79,1122,862,588,465,223,650210,856,759.5911215
79,886,581,426,315,164,361284,453,797.5364238
79,644,268,0,0,0,0,0,0
79,1021,734,518,378,212,238679,990,241.089899
79,915,577,458,389,222,325164,615,528.7219512
79,779,576,378,268,94,406541,599,678.6994992
79,853,635,425,327,98,426523,818,521.4217604
79,1044,657,476,352,155,376320,763,493.2110092
79,1000,673,425,298,104,326106,453,719.8807947
79,526,294,0,0,0,0,0,0
79,1161,857,735,632,247,561472,1144,490.7972028
79,1138,875,578,416,246,656124,791,829.4867257
79,1128,778,514,396,222,554300,639,867.4491393
79,884,643,534,395,150,202198,813,248.7060271
79,941,737,558,413,128,532719,1038,513.216763
79,908,549,399,331,169,359166,790,454.6405063
79,499,169,0,0,0,0,0,0
79,1002,670,475,456,233,279820,732,382.2677596
79,850,572,424,360,123,168930,720,234.625
79,825,606,438,307,153,341388,536,636.9179104
79,967,641,449,440,229,294076,588,500.1292517
79,1201,818,520,385,227,568632,957,594.1818182
79,921,618,391,317,120,453747,593,765.1720067
79,502,186,0,0,0,0,0,0
79,1214,906,737,737,317,457542,1247,366.9141941
79,960,757,560,403,129,595089,771,771.8404669
79,997,662,550,534,261,381156,637,598.3610675
79,1148,776,512,456,205,372330,533,698.5553471
79,1071,766,543,467,173,481757,981,491.0876656
79,783,524,386,371,174,342400,726,471.6253444
79,502,300,0,0,0,0,0,0
79,941,650,509,484,222,259000,995,260.3015075
79,913,616,493,404,210,417120,809,515.5995056
79,913,703,461,424,165,301392,601,501.484193
79,823,548,448,345,190,132294,710,186.3295775
79,1053,690,395,375,139,198224,713,278.0140252
79,943,633,450,360,155,394692,848,465.4386792
79,501,238,0,0,0,0,0,0
79,1076,835,727,676,237,905114,898,1007.922049
79,1244,867,646,472,160,310464,907,342.2976847
79,928,630,521,438,236,248950,688,361.8459302
79,993,734,546,420,198,464440,1008,460.7539683
79,1205,838,577,415,137,413960,685,604.3211679
79,972,629,469,441,265,422688,843,501.4092527
79,620,226,0,0,0,0,0,0
79,857,655,548,384,222,531888,561,948.1069519
79,999,620,510,490,279,278070,942,295.1910828
79,1120,730,442,327,134,158670,873,181.7525773
79,1103,718,478,421,193,440004,826,532.6924939
79,976,687,507,477,219,556087,967,575.0641158
79,910,600,394,288,121,398046,464,857.8577586
79,659,297,0,0,0,0,0,0
79,1206,917,700,623,187,563806,901,625.7558269
79,1046,818,677,650,273,750618,1143,656.7086614
79,967,709,594,469,230,418013,1070,390.6663551
79,1274,899,709,688,385,225012,1151,195.4926151
79,536,232,0,0,0,0,0,0
79,1024,695,492,344,189,265518,670,396.2955224
79,636,236,0,0,0,0,0,0
79,1234,944,800,648,266,519613,1314,395.4436834
79,1058,848,635,483,222,309354,746,414.6836461
79,976,725,549,467,257,660744,1039,635.9422522
79,1044,758,592,515,160,554112,595,931.2806723
79,1204,872,633,525,278,302358,649,465.8828968
79,977,679,450,324,117,415584,863,481.5573581
79,453,184,0,0,0,0,0,0
79,933,716,548,449,220,534352,623,857.7078652
79,1194,810,515,484,145,476496,954,499.4716981
79,1010,629,481,433,234,425905,930,457.9623656
79,1100,746,487,360,151,275137,520,529.1096154
79,1034,776,510,377,136,251295,763,329.3512451
79,1054,758,471,457,206,354742,824,430.5121359
79,630,240,0,0,0,0,0,0
79,1228,910,717,681,327,260050,1256,207.0461783
79,1250,850,659,646,323,270648,916,295.4672489
79,1138,761,476,338,203,367190,525,699.4095238
79,1081,743,543,489,161,372504,911,408.895719
79,966,731,578,491,211,347634,1084,320.695572
79,806,534,433,312,97,123870,655,189.1145038
79,467,196,0,0,0,0,0,0
79,971,703,486,360,198,152038,754,201.6419098
79,852,566,450,378,140,421687,693,608.4949495
79,974,582,439,351,186,385130,465,828.2365591
79,1057,744,484,392,220,139531,764,182.632199
79,1088,832,694,521,229,261324,1336,195.6017964
79,349,146,0,0,0,0,0,0
79,397,176,0,0,0,0,0,0
79,1378,1045,850,723,354,542184,1526,355.2975098
79,1255,1014,716,537,204,420648,732,574.6557377
79,1239,861,582,431,177,211718,934,226.6788009
79,1230,923,654,589,194,345348,767,450.2581486
79,1081,851,607,443,208,416208,999,416.6246246
79,849,575,452,438,162,458548,480,955.3083333
79,488,277,0,0,0,0,0,0
79,1231,906,681,490,235,459270,915,501.9344262
79,1171,838,606,576,201,250965,866,289.7979215
79,1122,732,626,438,188,598752,988,606.0242915
79,1025,808,582,530,244,357068,844,423.0663507
79,1075,752,621,509,265,601623,906,664.0430464
79,793,565,444,377,215,169640,576,294.5138889
79,537,274,0,0,0,0,0,0
79,981,770,545,496,288,283849,837,339.1266428
79,1061,757,504,363,189,127830,711,179.7890295
79,1065,715,460,432,259,365313,825,442.8036364
79,1002,665,501,441,220,158954,867,183.3379469
79,1029,789,515,453,218,324714,998,325.3647295
79,1136,750,464,422,169,490488,559,877.4382826
79,427,177,0,0,0,0,0,0
79,1307,1045,772,641,276,371434,1534,242.1342894
79,1109,807,632,556,267,422667,1040,406.4105769
79,978,763,577,404,133,608634,1093,556.8472095
79,994,758,592,568,227,250932,926,270.9848812
79,1337,958,661,529,233,363960,906,401.7218543
79,1136,767,491,452,212,539600,856,630.3738318
79,467,112,0,0,0,0,0,0
79,1186,942,727,669,401,779922,1394,559.4849354
79,1225,898,694,673,209,400362,1067,375.2221181
79,1162,882,620,515,170,328389,962,341.3607069
79,1183,875,635,552,232,663666,890,745.6921348
79,1310,976,683,663,245,541441,982,551.3655804
79,1027,654,487,472,250,519540,939,553.2907348
79,478,183,0,0,0,0,0,0
79,1125,893,598,598,347,409188,699,585.3905579
79,1093,794,520,364,182,562770,1035,543.7391304
79,961,623,488,473,265,299943,862,347.9617169
79,978,716,555,450,189,318144,575,553.293913
79,1089,818,551,496,283,511952,736,695.5869565
79,998,691,526,489,220,276165,612,451.25
79,391,145,0,0,0,0,0,0
79,1592,1208,963,722,339,958425,1390,689.5143885
79,1155,909,763,679,265,935100,1053,888.034188
79,1199,939,751,668,401,944384,1484,636.3773585
79,1270,899,768,753,399,472177,1039,454.4533205
79,1151,876,751,751,285,879003,1468,598.7758856
79,1109,724,555,416,241,181665,806,225.3908189
79,626,284,0,0,0,0,0,0
79,1543,1208,914,896,331,600900,1167,514.9100257
79,1418,1060,949,702,246,926838,1118,829.0143113
79,1088,809,539,474,223,368192,740,497.5567568
79,413,206,0,0,0,0,0,0
79,370,119,0,0,0,0,0,0
79,974,627,383,276,149,346104,763,453.6094364
79,467,205,0,0,0,0,0,0
79,1094,738,465,339,115,286800,484,592.5619835
79,988,677,513,487,278,606740,817,742.6438188
79,890,500,319,233,88,170408,515,330.8893204
80,457,132,0,0,0,0,0,0
80,1008,781,512,445,205,323050,979,329.979571
80,1081,736,533,389,117,582825,566,1029.726148
80,1010,807,675,668,207,257010,1067,240.8716026
80,424,158,0,0,0,0,0,0
80,1356,1000,783,705,381,748629,1096,683.0556569
80,1091,853,612,581,326,590295,643,918.0326594
80,991,724,510,449,233,796290,971,820.0720906
80,952,627,521,427,231,411264,573,717.7382199
80,1054,730,624,499,150,358749,1132,316.9160777
80,1172,834,658,500,160,305444,1148,266.0662021
80,550,266,0,0,0,0,0,0
80,868,601,422,338,132,406980,551,738.6206897
80,891,687,416,316,139,536432,753,712.3930943
80,790,553,438,320,115,557984,567,984.0987654
80,920,679,437,385,204,198576,557,356.5098743
80,1079,777,514,370,181,498712,807,617.9826518
80,1119,859,674,532,202,613419,989,620.2416582
80,669,296,0,0,0,0,0,0
80,1228,989,746,597,322,471377,1080,436.4601852
80,1249,850,591,550,258,536015,1133,473.0935569
80,1216,818,526,500,270,716937,958,748.368476
80,1185,906,609,457,164,453432,876,517.6164384
80,1028,820,571,445,249,295160,760,388.3684211
80,1137,757,637,573,258,712178,722,986.3961219
80,654,297,0,0,0,0,0,0
80,954,640,463,407,220,321531,497,646.943662
80,811,578,419,302,130,230937,701,329.4393723
80,982,594,404,315,110,165818,564,294.0035461
80,1042,649,480,427,137,643302,665,967.3714286
80,1210,851,566,458,156,534075,815,655.3067485
80,1121,858,619,607,315,278124,1095,253.9945205
80,454,229,0,0,0,0,0,0
80,1197,985,742,638,191,1031955,1391,741.8799425
80,1186,803,618,439,145,711600,914,778.5557987
80,1011,617,489,401,136,615420,559,1100.930233
80,979,701,574,436,253,557492,1024,544.4257813
80,1280,921,635,578,266,497224,668,744.3473054
80,1158,868,609,432,255,757399,731,1036.113543
80,317,116,0,0,0,0,0,0
80,1003,653,464,390,148,179894,498,361.2329317
80,909,667,439,329,112,247050,797,309.9749059
80,907,583,435,418,251,394640,652,605.2760736
80,1132,735,527,474,228,498750,909,548.679868
80,1056,683,569,489,161,743589,987,753.3829787
80,1271,968,673,639,384,504420,1264,399.0664557
80,364,112,0,0,0,0,0,0
80,1224,894,745,685,329,407000,905,449.7237569
80,1057,697,586,451,144,702837,1112,632.0476619
80,897,682,525,457,260,574492,659,871.7632777
80,913,691,585,480,187,815650,816,999.5710784
80,1075,804,592,414,153,825180,827,997.7992745
80,1063,853,619,520,172,254496,802,317.3266833
80,534,157,0,0,0,0,0,0
80,836,621,486,369,181,625821,695,900.4618705
80,965,714,459,358,175,666310,647,1029.84544
80,1055,749,474,460,234,650988,620,1049.980645
80,985,764,563,405,223,297836,643,463.1975117
80,1146,895,597,466,242,744465,953,781.1804827
80,1025,737,624,580,192,658140,668,985.239521
80,549,231,0,0,0,0,0,0
80,987,592,352,303,151,618202,487,1269.408624
80,1189,923,637,548,208,366596,811,452.0295931
80,1049,812,635,559,324,770634,1187,649.2283067
80,1111,778,645,464,186,907956,1220,744.2262295
80,1139,817,618,439,145,987322,1231,802.0487409
80,1124,811,623,554,211,626454,832,752.9495192
80,447,165,0,0,0,0,0,0
80,1010,632,480,442,190,590998,612,965.6830065
80,923,691,416,300,93,640680,806,794.8883375
80,912,539,434,430,228,341568,844,404.7014218
80,1015,626,487,399,216,630876,624,1011.019231
80,1145,761,523,476,224,605636,972,623.0823045
80,1183,909,696,606,230,764915,728,1050.707418
80,504,252,0,0,0,0,0,0
80,1053,791,689,510,168,1102008,1316,837.3920973
80,1080,763,554,404,133,660996,737,896.8738128
80,1121,795,504,393,197,398286,893,446.0089586
80,1124,792,573,464,176,312930,678,461.5486726
80,1146,751,646,575,253,663156,1125,589.472
80,1262,896,601,433,225,677034,927,730.3495146
80,366,116,0,0,0,0,0,0
80,1086,783,519,498,164,721844,856,843.2757009
80,894,556,445,392,227,173484,498,348.3614458
80,907,636,433,424,182,530500,543,976.9797422
80,1106,782,497,452,217,527568,987,534.5167173
80,1047,686,538,500,150,446223,705,632.9404255
80,1061,854,647,569,228,1000050,909,1100.165017
80,412,201,0,0,0,0,0,0
80,1168,857,729,525,241,1143207,1165,981.2935622
80,1003,631,524,372,190,641665,985,651.4365482
80,1154,819,555,394,189,773205,559,1383.193202
80,1167,801,585,573,315,796499,850,937.0576471
80,1252,869,601,445,133,454194,1198,379.1268781
80,1008,772,640,461,235,799374,672,1189.544643
80,508,209,0,0,0,0,0,0
80,1002,642,491,481,149,427728,584,732.4109589
80,1023,724,448,349,105,346663,845,410.252071
80,1011,621,454,368,154,581840,817,712.1664627
80,942,698,496,397,206,644000,624,1032.051282
80,1050,692,557,401,136,707880,809,875.0061805
80,998,755,612,520,198,252216,1008,250.2142857
80,496,183,0,0,0,0,0,0
80,1268,976,730,526,263,1038702,1457,712.9045985
80,1130,791,648,467,205,726416,798,910.2957393
80,1133,857,705,536,321,892436,1382,645.7568741
80,1411,1044,760,752,339,1008280,1021,987.5416259
80,453,177,0,0,0,0,0,0
80,1439,1098,817,678,305,308140,1201,256.5695254
80,554,292,0,0,0,0,0,0
80,378,129,0,0,0,0,0,0
80,1009,785,548,400,212,747294,750,996.392
80,862,582,459,363,218,404676,900,449.64
80,1024,708,512,404,178,526745,608,866.3569079
80,997,709,555,389,221,473600,737,642.605156
80,1284,975,681,661,337,978656,1204,812.8372093
80,414,148,0,0,0,0,0,0
80,1132,918,754,709,269,894012,1423,628.2586086
80,1137,900,611,452,199,937216,740,1266.508108
80,1272,944,768,699,356,866105,1249,693.438751
80,412,115,0,0,0,0,0,0
80,1159,926,784,588,223,1176873,1195,984.8309623
80,1253,966,672,564,294,397150,801,495.8177278
80,616,279,0,0,0,0,0,0
80,1259,946,667,647,259,739530,880,840.375
80,1057,749,572,543,326,964794,994,970.6177062
80,1016,762,549,401,236,654627,697,939.2065997
80,1205,820,553,492,261,441066,859,513.4644936
80,1146,820,653,607,249,720252,828,869.8695652
80,1282,906,676,541,216,367693,1219,301.6349467
80,585,274,0,0,0,0,0,0
80,1062,706,468,337,182,280158,711,394.0337553
80,1013,648,425,349,129,464548,562,826.5978648
80,881,647,457,388,183,546250,540,1011.574074
80,838,599,463,454,177,290122,731,396.8837209
80,1100,704,528,475,228,269288,615,437.8666667
80,996,787,618,538,258,748042,806,928.0918114
80,558,158,0,0,0,0,0,0
80,1067,761,661,555,278,933543,924,1010.327922
80,1103,765,503,463,236,821751,893,920.2138858
80,926,651,538,393,189,881595,942,935.8757962
80,1044,770,505,434,243,690132,839,822.5649583
80,1050,837,656,472,279,978495,1205,812.0290456
80,1179,851,638,568,290,236610,1058,223.6389414
80,501,117,0,0,0,0,0,0
80,1173,799,543,440,158,704329,601,1171.928453
80,1016,629,440,418,163,609155,663,918.785822
80,1113,856,654,556,167,892218,946,943.1479915
80,454,119,0,0,0,0,0,0
80,1166,823,686,508,193,291456,946,308.0930233
80,1151,851,621,540,303,759614,980,775.1163265
80,441,178,0,0,0,0,0,0
80,1253,900,758,644,232,1014038,1415,716.634629
80,1103,725,615,504,287,440487,1015,433.9773399
80,1056,816,530,429,249,364944,917,397.9760087
80,1083,732,598,454,200,413452,979,422.3207354
80,1234,958,662,655,334,1067640,899,1187.586207
80,1235,839,643,534,160,276640,858,322.4242424
80,533,252,0,0,0,0,0,0
80,570,175,0,0,0,0,0,0
80,1153,770,634,476,190,801008,1035,773.9207729
80,886,617,480,394,122,740640,500,1481.28
80,1129,816,538,382,191,530010,781,678.6299616
80,934,660,546,541,270,438113,910,481.4428571
80,1181,809,679,591,313,1012448,1213,834.6644683
80,570,233,0,0,0,0,0,0
80,1124,840,710,533,293,693770,1040,667.0865385
80,1196,887,619,501,170,586344,785,746.9350318
80,1209,952,721,570,325,851973,1351,630.6239822
80,637,237,0,0,0,0,0,0
80,1317,1062,810,608,334,901629,972,927.6018519
80,1011,720,610,500,195,773337,701,1103.191155
80,650,256,0,0,0,0,0,0
80,914,679,490,392,235,519042,538,964.7620818
80,1013,636,437,380,179,310464,632,491.2405063
80,881,573,421,295,159,529092,813,650.7896679
80,817,567,453,435,170,640934,501,1279.309381
80,1065,799,557,535,171,828128,668,1239.712575
80,1074,831,663,537,295,282608,1064,265.6090226
80,558,226,0,0,0,0,0,0
80,1323,979,767,683,410,510922,1354,377.3426883
80,1051,738,619,489,284,634144,1218,520.6436782
80,950,652,541,536,252,634125,736,861.5828804
80,1057,767,619,619,229,822043,739,1112.372124
80,1030,715,556,545,267,629208,573,1098.094241
80,1155,842,658,507,243,426350,1189,358.5786375
80,541,164,0,0,0,0,0,0
80,1096,743,535,498,299,501887,744,674.5793011
80,874,657,450,437,162,328668,535,614.3327103
80,770,546,387,306,110,406980,546,745.3846154
80,1115,843,556,456,269,613548,945,649.2571429
80,897,671,539,442,133,387840,564,687.6595745
80,1048,816,625,581,215,552013,984,560.9888211
80,424,198,0,0,0,0,0,0
80,1284,934,645,484,227,270847,1212,223.4711221
80,1181,820,572,446,187,536958,857,626.5554259
80,979,682,539,534,171,605592,844,717.5260664
80,1092,716,594,564,181,426703,1050,406.3838095
80,951,741,592,556,178,755440,772,978.5492228
80,1036,693,566,396,206,688050,1053,653.4188034
80,508,206,0,0,0,0,0,0
80,926,689,566,498,259,220572,1086,203.1049724
80,1100,750,497,368,180,694224,632,1098.455696
80,935,583,469,413,128,714051,849,841.04947
80,951,682,522,491,172,280145,989,283.2608696
80,1096,706,540,524,183,772912,992,779.1451613
80,1053,755,648,525,310,635866,862,737.6635731
80,605,273,0,0,0,0,0,0
80,1160,907,655,524,241,849394,1250,679.5152
80,1101,841,625,438,236,324527,1205,269.3170124
80,890,674,571,457,260,263228,887,296.7621195
80,1048,718,586,463,181,311334,1101,282.773842
80,1051,794,619,470,146,817222,762,1072.469816
80,1165,780,657,565,277,606456,848,715.1603774
80,530,185,0,0,0,0,0,0
80,1228,937,703,598,263,1128315,725,1556.296552
80,1150,848,612,435,248,692475,763,907.5688073
80,857,649,468,459,271,450100,569,791.0369069
80,1136,831,598,484,145,984249,1081,910.4986124
80,1111,776,582,512,174,332089,706,470.3810198
80,1023,747,614,528,232,764267,822,929.7652068
80,407,177,0,0,0,0,0,0
80,1045,750,507,472,278,334840,821,407.8440926
80,1014,688,404,380,125,174420,756,230.7142857
80,976,629,420,349,174,465260,457,1018.074398
80,1011,731,511,363,178,554648,693,800.3578644
80,951,692,513,400,168,481500,815,590.797546
80,1077,833,607,437,214,873582,631,1384.440571
80,372,128,0,0,0,0,0,0
80,1244,993,737,523,167,741826,1330,557.7639098
80,962,662,531,520,161,684108,829,825.2207479
80,1058,683,519,477,229,345450,564,612.5
